dataset,dataset_label,sample_id,variant,variant_label,absolute_error,relative_error,signed_error,predicted_count,gt_count,gt_value,inside_gt_interval,within_1,within_10_pct
grid_scan_paper,Grid Scan Paper,Tile_r041_c029,E5_imggen_overlay_vlm,ImgGen overlay,1,1.0,1,2,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c032,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,7,7,7.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c033,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c034,E5_imggen_overlay_vlm,ImgGen overlay,1,1.0,1,2,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c035,E5_imggen_overlay_vlm,ImgGen overlay,2,0.5,2,6,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c036,E5_imggen_overlay_vlm,ImgGen overlay,1,0.5,1,3,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c037,E5_imggen_overlay_vlm,ImgGen overlay,1,0.1667,1,7,6,6.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c038,E5_imggen_overlay_vlm,ImgGen overlay,1,0.3333,1,4,3,3.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c039,E5_imggen_overlay_vlm,ImgGen overlay,22,2.75,22,30,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c040,E5_imggen_overlay_vlm,ImgGen overlay,32,2.9091,32,43,11,11.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c041,E5_imggen_overlay_vlm,ImgGen overlay,1,0.2,1,6,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c042,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c044,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c045,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c046,E5_imggen_overlay_vlm,ImgGen overlay,2,0.5,2,6,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c047,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,8,8,8.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c048,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,6,6,6.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r042_c026,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r042_c029,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r042_c030,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r042_c031,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r042_c032,E5_imggen_overlay_vlm,ImgGen overlay,14,1.5556,14,23,9,9.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c033,E5_imggen_overlay_vlm,ImgGen overlay,2,0.3333,2,8,6,6.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c034,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r042_c035,E5_imggen_overlay_vlm,ImgGen overlay,2,0.3333,2,8,6,6.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c036,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r042_c038,E5_imggen_overlay_vlm,ImgGen overlay,3,0.75,3,7,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c039,E5_imggen_overlay_vlm,ImgGen overlay,8,0.7273,8,19,11,11.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c040,E5_imggen_overlay_vlm,ImgGen overlay,4,1.3333,4,7,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c042,E5_imggen_overlay_vlm,ImgGen overlay,1,0.1667,-1,5,6,6.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c045,E5_imggen_overlay_vlm,ImgGen overlay,1,0.2,-1,4,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c046,E5_imggen_overlay_vlm,ImgGen overlay,4,1.3333,4,7,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c047,E5_imggen_overlay_vlm,ImgGen overlay,2,0.4,2,7,5,5.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c048,E5_imggen_overlay_vlm,ImgGen overlay,1,0.25,1,5,4,4.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c049,E5_imggen_overlay_vlm,ImgGen overlay,2,0.6667,2,5,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c027,E5_imggen_overlay_vlm,ImgGen overlay,1,0.5,1,3,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c028,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r043_c029,E5_imggen_overlay_vlm,ImgGen overlay,2,0.6667,2,5,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c030,E5_imggen_overlay_vlm,ImgGen overlay,1,0.2,1,6,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c031,E5_imggen_overlay_vlm,ImgGen overlay,2,0.5,2,6,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c032,E5_imggen_overlay_vlm,ImgGen overlay,6,0.8571,6,13,7,7.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c033,E5_imggen_overlay_vlm,ImgGen overlay,4,0.5,4,12,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c034,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r043_c035,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r043_c037,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r043_c038,E5_imggen_overlay_vlm,ImgGen overlay,2,0.2857,2,9,7,7.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c040,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r043_c041,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r043_c042,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,5,5,5.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r043_c043,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r043_c044,E5_imggen_overlay_vlm,ImgGen overlay,1,0.1667,-1,5,6,6.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c045,E5_imggen_overlay_vlm,ImgGen overlay,1,0.1667,1,7,6,6.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c046,E5_imggen_overlay_vlm,ImgGen overlay,4,1.3333,4,7,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c047,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r043_c048,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,4,4,4.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r043_c049,E5_imggen_overlay_vlm,ImgGen overlay,1,0.2,1,6,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c028,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r044_c029,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r044_c030,E5_imggen_overlay_vlm,ImgGen overlay,8,1.1429,8,15,7,7.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c031,E5_imggen_overlay_vlm,ImgGen overlay,10,0.9091,10,21,11,11.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c032,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,6,6,6.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r044_c033,E5_imggen_overlay_vlm,ImgGen overlay,13,2.6,13,18,5,5.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c036,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r044_c038,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r044_c039,E5_imggen_overlay_vlm,ImgGen overlay,1,0.2,1,6,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c041,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r044_c042,E5_imggen_overlay_vlm,ImgGen overlay,2,0.5,2,6,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c043,E5_imggen_overlay_vlm,ImgGen overlay,1,0.25,1,5,4,4.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c044,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r044_c045,E5_imggen_overlay_vlm,ImgGen overlay,1,0.25,1,5,4,4.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c047,E5_imggen_overlay_vlm,ImgGen overlay,7,1.1667,7,13,6,6.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c048,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c027,E5_imggen_overlay_vlm,ImgGen overlay,31,7.75,31,35,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c028,E5_imggen_overlay_vlm,ImgGen overlay,1,0.2,-1,4,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c030,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c031,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,4,4,4.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c032,E5_imggen_overlay_vlm,ImgGen overlay,1,0.2,-1,4,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c035,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c036,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c037,E5_imggen_overlay_vlm,ImgGen overlay,1,0.3333,1,4,3,3.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c038,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c039,E5_imggen_overlay_vlm,ImgGen overlay,5,1.6667,5,8,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c041,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,5,5,5.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c043,E5_imggen_overlay_vlm,ImgGen overlay,5,0.5,5,15,10,10.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c044,E5_imggen_overlay_vlm,ImgGen overlay,10,1.25,10,18,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c045,E5_imggen_overlay_vlm,ImgGen overlay,4,4.0,4,5,1,1.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c047,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c048,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c049,E5_imggen_overlay_vlm,ImgGen overlay,7,7.0,7,8,1,1.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c026,E5_imggen_overlay_vlm,ImgGen overlay,4,2.0,4,6,2,2.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c027,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,8,8,8.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r046_c028,E5_imggen_overlay_vlm,ImgGen overlay,6,0.6667,6,15,9,9.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c029,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,5,5,5.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r046_c030,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r046_c032,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,4,4,4.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r046_c034,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r046_c036,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,4,4,4.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r046_c038,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r046_c040,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r046_c041,E5_imggen_overlay_vlm,ImgGen overlay,0,0.0,0,6,6,6.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r046_c042,E5_imggen_overlay_vlm,ImgGen overlay,21,21.0,21,22,1,1.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c043,E5_imggen_overlay_vlm,ImgGen overlay,20,2.5,20,28,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c045,E5_imggen_overlay_vlm,ImgGen overlay,2,0.6667,-2,1,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c048,E5_imggen_overlay_vlm,ImgGen overlay,12,12.0,12,13,1,1.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c026,E6_sam3_deterministic,SAM3 mask,1,0.1667,-1,5,6,6.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c027,E6_sam3_deterministic,SAM3 mask,1,1.0,-1,0,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c031,E6_sam3_deterministic,SAM3 mask,1,1.0,1,2,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c040,E6_sam3_deterministic,SAM3 mask,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r036_c041,E6_sam3_deterministic,SAM3 mask,3,0.75,-3,1,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c042,E6_sam3_deterministic,SAM3 mask,1,1.0,-1,0,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c044,E6_sam3_deterministic,SAM3 mask,7,1.0,-7,0,7,7.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c047,E6_sam3_deterministic,SAM3 mask,2,1.0,-2,0,2,2.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c048,E6_sam3_deterministic,SAM3 mask,1,1.0,-1,0,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c049,E6_sam3_deterministic,SAM3 mask,1,0.2,1,6,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c026,E6_sam3_deterministic,SAM3 mask,2,0.6667,-2,1,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c028,E6_sam3_deterministic,SAM3 mask,3,1.0,-3,0,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c032,E6_sam3_deterministic,SAM3 mask,1,1.0,-1,0,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c037,E6_sam3_deterministic,SAM3 mask,6,0.8571,-6,1,7,7.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c044,E6_sam3_deterministic,SAM3 mask,1,0.0556,-1,17,18,18.0,False,True,True
grid_scan_paper,Grid Scan Paper,Tile_r037_c046,E6_sam3_deterministic,SAM3 mask,3,0.375,-3,5,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c047,E6_sam3_deterministic,SAM3 mask,3,0.375,-3,5,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c048,E6_sam3_deterministic,SAM3 mask,4,0.6667,-4,2,6,6.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c049,E6_sam3_deterministic,SAM3 mask,1,0.2,-1,4,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c028,E6_sam3_deterministic,SAM3 mask,1,1.0,-1,0,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c031,E6_sam3_deterministic,SAM3 mask,2,1.0,-2,0,2,2.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c036,E6_sam3_deterministic,SAM3 mask,4,0.3636,4,15,11,11.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c038,E6_sam3_deterministic,SAM3 mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r038_c042,E6_sam3_deterministic,SAM3 mask,2,0.6667,-2,1,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c043,E6_sam3_deterministic,SAM3 mask,1,0.5,-1,1,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c044,E6_sam3_deterministic,SAM3 mask,1,0.2,-1,4,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c045,E6_sam3_deterministic,SAM3 mask,7,2.3333,7,10,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c046,E6_sam3_deterministic,SAM3 mask,0,0.0,0,5,5,5.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r038_c047,E6_sam3_deterministic,SAM3 mask,0,0.0,0,9,9,9.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r038_c048,E6_sam3_deterministic,SAM3 mask,2,0.2,2,12,10,10.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c049,E6_sam3_deterministic,SAM3 mask,4,0.4444,4,13,9,9.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c031,E6_sam3_deterministic,SAM3 mask,4,1.0,-4,0,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c034,E6_sam3_deterministic,SAM3 mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r039_c036,E6_sam3_deterministic,SAM3 mask,4,0.8,-4,1,5,5.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c038,E6_sam3_deterministic,SAM3 mask,1,1.0,-1,0,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c039,E6_sam3_deterministic,SAM3 mask,1,1.0,-1,0,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c040,E6_sam3_deterministic,SAM3 mask,1,0.25,-1,3,4,4.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c041,E6_sam3_deterministic,SAM3 mask,1,0.25,-1,3,4,4.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c042,E6_sam3_deterministic,SAM3 mask,0,0.0,0,4,4,4.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r039_c043,E6_sam3_deterministic,SAM3 mask,2,1.0,-2,0,2,2.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c044,E6_sam3_deterministic,SAM3 mask,1,0.1111,1,10,9,9.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c045,E6_sam3_deterministic,SAM3 mask,1,0.2,-1,4,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c046,E6_sam3_deterministic,SAM3 mask,4,0.3333,4,16,12,12.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c047,E6_sam3_deterministic,SAM3 mask,1,0.1111,1,10,9,9.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c048,E6_sam3_deterministic,SAM3 mask,10,0.8333,10,22,12,12.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c049,E6_sam3_deterministic,SAM3 mask,1,0.1429,1,8,7,7.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c028,E6_sam3_deterministic,SAM3 mask,1,1.0,-1,0,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c029,E6_sam3_deterministic,SAM3 mask,2,0.3333,2,8,6,6.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c035,E6_sam3_deterministic,SAM3 mask,3,1.0,-3,0,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c036,E6_sam3_deterministic,SAM3 mask,0,0.0,0,5,5,5.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r040_c038,E6_sam3_deterministic,SAM3 mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r040_c039,E6_sam3_deterministic,SAM3 mask,2,0.6667,-2,1,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c040,E6_sam3_deterministic,SAM3 mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r040_c041,E6_sam3_deterministic,SAM3 mask,4,1.0,-4,0,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c043,E6_sam3_deterministic,SAM3 mask,2,1.0,-2,0,2,2.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c044,E6_sam3_deterministic,SAM3 mask,4,1.3333,4,7,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c047,E6_sam3_deterministic,SAM3 mask,4,0.8,4,9,5,5.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c048,E6_sam3_deterministic,SAM3 mask,1,0.1,1,11,10,10.0,False,True,True
grid_scan_paper,Grid Scan Paper,Tile_r040_c049,E6_sam3_deterministic,SAM3 mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c029,E6_sam3_deterministic,SAM3 mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c032,E6_sam3_deterministic,SAM3 mask,0,0.0,0,7,7,7.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c033,E6_sam3_deterministic,SAM3 mask,3,1.0,-3,0,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c034,E6_sam3_deterministic,SAM3 mask,1,1.0,-1,0,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c035,E6_sam3_deterministic,SAM3 mask,2,0.5,-2,2,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c036,E6_sam3_deterministic,SAM3 mask,1,0.5,-1,1,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c037,E6_sam3_deterministic,SAM3 mask,0,0.0,0,6,6,6.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c038,E6_sam3_deterministic,SAM3 mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c039,E6_sam3_deterministic,SAM3 mask,4,0.5,4,12,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c040,E6_sam3_deterministic,SAM3 mask,4,0.3636,4,15,11,11.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c041,E6_sam3_deterministic,SAM3 mask,1,0.2,1,6,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c042,E6_sam3_deterministic,SAM3 mask,2,1.0,-2,0,2,2.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c044,E6_sam3_deterministic,SAM3 mask,2,1.0,-2,0,2,2.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c045,E6_sam3_deterministic,SAM3 mask,2,1.0,-2,0,2,2.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c046,E6_sam3_deterministic,SAM3 mask,2,0.5,2,6,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c047,E6_sam3_deterministic,SAM3 mask,1,0.125,1,9,8,8.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c048,E6_sam3_deterministic,SAM3 mask,0,0.0,0,6,6,6.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r042_c026,E6_sam3_deterministic,SAM3 mask,1,1.0,-1,0,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c029,E6_sam3_deterministic,SAM3 mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r042_c030,E6_sam3_deterministic,SAM3 mask,2,1.0,2,4,2,2.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c031,E6_sam3_deterministic,SAM3 mask,2,1.0,-2,0,2,2.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c032,E6_sam3_deterministic,SAM3 mask,4,0.4444,4,13,9,9.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c033,E6_sam3_deterministic,SAM3 mask,6,1.0,-6,0,6,6.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c034,E6_sam3_deterministic,SAM3 mask,1,1.0,-1,0,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c035,E6_sam3_deterministic,SAM3 mask,0,0.0,0,6,6,6.0,True,True,True
